tshirt,positive_pant
185997036,195879510
164289231,161388905
160057912,131524548
120259481,101383832
76357275,76110095
181710381,86708407
121306134,134565634
157620151,156291742
89445887,87491991
149031713,169964732
136480527,28530479
202512564,204024256
64967392,64301266
199393139,194600253
81264695,75338874
145509106,206254947
73024600,103299226
216867916,61102905
157715434,165308099
124146847,124177956
149520127,152694096
118672316,86289871
188051174,190422133
39277881,61063249
98517322,20397726
55693626,101382695
208672965,197556705
160238806,127949962
116564832,113743905
125246812,145164390
194793768,192399016
84043183,81018849
176999520,189717776
203612977,169017180
170229292,198300689
174019442,161834670
103572096,86571827
60438540,192337066
167196423,166642950
148459556,137328477
162122094,164895715
48714216,48671590
188277254,188903955
152245407,156085178
168196625,176675389
154221878,154710267
159302411,160116374
106664278,114561196
105700479,103968631
96720639,113177987
133217639,132856709
134443571,154683220
169365225,154708418
72761319,73862687
116869866,118105577
112989639,114530077
160316393,136243487
138941060,218605109
190884135,184039229
159548483,196599808
84730821,79093758
133608729,130937164
122055465,103513344
120654905,149682245
194275774,194158430
192116425,192143332
183308011,196177236
61716850,63517766
168445550,141316152
92118202,81018849
61667960,85505178
144228740,140965884
155813102,154120995
145416923,146893277
21867630,5821420
144741615,96565840
201494381,205101226
117009044,101030502
85775926,14646831
35988409,84702398
88819079,66389684
82595298,81364391
119755811,172192313
68576496,65248808
200604420,131152749
154861717,62977412
177496793,185069779
206735856,197000654
145704114,146311588
55816265,73369516
105439988,51400154
66908845,66611436
121560885,193509461
51226615,135247492
61779565,62211416
193094381,194344650
167285145,169569173
115198781,116798789
91200571,72234214
25834540,25168805
109658717,125690699
179841061,147993451
62487148,63742359
208946242,200560891
163690349,161705168
201901809,168448079
198032995,174008996
132557520,145121212
152434480,151995460
112167235,99933024
69398743,17833521
148981873,147416998
98193469,104724968
195618471,151668984
147597573,152219195
122055465,147987499
179557684,194137235
203509759,203584384
116872296,113132875
103006408,137838329
207937836,204265081
108987518,63266016
118821537,120060690
190785117,186677777
55549819,47774839
72186038,70813485
168902360,168396048
181340745,187722025
145040967,82212546
75069756,97780850
51754175,105036722
42932292,96925295
75545586,68591254
80111265,111796691
72859181,47187684
200271119,204797736
113090973,113259032
82007253,83269610
108961208,119554305
113811970,101010392
219311791,166184713
127458174,131980009
190880117,180236910
166854109,153474033
125969041,203360556
143572110,137486764
134306364,126595601
86372886,80667555
175840527,171070618
29159202,38002791
217683932,217491910
129450278,114417383
164489062,109016434
188063046,199430519
68087748,72423530
108580813,105192792
136567982,133706570
74767288,75214434
203792733,205548905
172420303,170564010
95793083,93326740
209481547,209429126
168390241,172481092
113733973,111704165
163245833,158736097
136386839,136205824
102068051,110720612
76360391,74924314
154419845,155562200
146024435,133956522
151561679,104689740
161283658,163031704
155678525,147838018
133931723,99252240
125795448,118028534
93047906,83916721
210531193,209114948
196161005,191635499
188114177,180518546
109989833,76069059
206088164,192287359
83170166,103526953
178677382,172839297
181296870,152517177
151871983,153481061
198844180,200031183
62825513,46908188
87343030,153505745
110651477,110742000
201753250,205426995
159858041,188782811
94196612,96954859
62487148,68515761
80106713,91034510
200796037,208568407
202169182,205991534
87953891,86564018
52366600,53084268
74089757,55185088
108285373,107161672
104039356,201898225
189331653,184516582
136739794,113056281
162652339,163826960
207248439,213876042
160036957,154960861
140464995,113890743
121182953,115224929
207215675,109047268
31466749,5711444
156936006,163130187
188742126,197306482
93413141,78436391
205863022,191498933
209869747,206707489
132749177,130557777
205232914,193158185
126405315,128952115
90783971,127379514
204565421,206431687
163354268,161519632
205120297,206904294
172267786,165938047
117758831,113962442
151962357,162785180
190298802,189954140
160811939,165914611
149127523,144747700
155221830,27521006
191892633,202591029
214949673,208276365
136044031,134888949
76664667,117589097
65328994,66674119
112019462,149721577
180504604,186587604
134107656,161702076
171446564,196600168
134492644,128447648
61934287,63047162
109629430,132036699
156087365,157446413
106303170,38022970
105095221,90190578
159284479,167046437
71632434,67025275
145879929,166917341
185927864,187797662
183311417,207884875
110817322,129525867
219404046,209198741
131979632,169677343
181315810,178224557
186807433,189263679
49148611,50330568
187563974,166334342
125246066,127379202
208741976,209881254
145677746,148101855
103130999,101957803
167465302,136397430
218749930,206298125
169977425,166536462
150239407,122687494
197386775,209481395
159493496,154166034
67275301,68913279
147936712,147492690
138996453,144784990
66018624,179043963
199002422,191278616
31373331,28219905
85884056,88464394
112425197,107308770
150120791,148895554
65068770,84866285
69527432,69448159
184793895,191243535
167737426,169734605
126452138,101721468
175227433,189747472
177730490,167587834
39641036,157698843
106671734,162184316
191568097,195189411
129311219,19374484
128418554,120005983
124789728,93244205
98945572,125901151
188531973,180085906
169365225,173694350
103628299,57783219
159926923,164260760
52896451,51186665
93922799,8444460
183843110,176110934
154818430,148335695
193404555,193744383
200785116,202225297
104210699,128103089
198228318,184516582
205052371,204675663
120603379,115196190
99301366,178045969
195129893,195372276
10544622,3089990
122389738,125002282
68445852,67650975
205573940,204675663
76504087,80049777
60383036,62437634
201885794,202126507
182401776,192701003
80652140,80669560
178198473,82176818
92638155,89147527
106733463,108655071
186452499,188903955
149985360,147532876
139257703,123433949
139546724,166034131
156709448,188908431
194912242,194276089
65350398,127632069
186258062,157616693
215410713,188839174
95116548,169916613
162549865,128869353
66184444,78091122
156926245,148936852
88879381,78838676
141247070,118133081
138178757,151889137
88779877,79176536
76696680,83651406
134894122,134302499
183869639,183947262
137567098,133107508
207722665,202781539
144825588,144002137
132526659,79085195
185906092,185858107
162648441,162214666
206025378,210347604
151875270,135941529
161131197,166634499
215543701,214652994
49472694,19104690
29935367,32127368
67752215,46019722
163795255,164229610
129072051,127919219
85859653,86805741
121607660,122409777
96402642,101253577
174062694,167289661
118819688,129606749
184960876,158093120
157510498,179925668
193227454,182382122
172369922,145507603
174171980,173702879
133053267,132708379
86980689,50330555
157674116,172373814
174489024,176356538
128152011,133863945
192603278,206916896
120997119,112929756
132773015,130509143
92189940,40746114
152650896,121173064
181588380,203269897
29926268,190540705
70165821,80471234
97436570,89809192
154419845,97705851
176029244,169614299
75763326,10630020
48421367,11591385
24127831,23984798
125836732,27624418
89438867,96086948
81220205,77264845
148030706,149254751
7043476,105032091
112014155,111993521
193495186,202210381
159027994,158769036
195187031,178342970
156496980,33718445
121788459,118295431
66141385,26969858
76360391,75214434
147417973,167679807
150093043,137881503
106237538,100283176
100963438,92347399
113667030,140395723
52788148,51400154
156933697,160144589
166094769,168488161
47576465,49349267
137695364,143152504
75865417,94781625
81575733,82673459
216755501,211712038
147597573,161436405
59812305,60395851
118396230,118295431
103137520,197684198
146678389,202525870
161202791,15720766
182315809,186691616
85100971,82900142
140274413,163506458
152291431,146050728
72221830,80578477
178078350,146802041
150675201,148870531
132769248,65667916
87510733,80135615
72564499,67801643
60023543,48947590
193310268,42874797
126727433,126424036
172910277,174118544
142433009,141475097
165005734,148570336
194333812,200031973
110980830,78075680
149563504,149469760
159833747,48778872
172407050,170859490
164823872,162914963
174563903,143417344
161789069,161820797
199936890,214117971
124146847,120781592
195114200,174130239
142992684,142588135
181639131,172324030
65396843,27520952
164307634,164365476
99225392,199775990
187807403,179090051
173213172,178824740
140033996,14428033
107564646,114024672
130105088,130885202
156864921,170897488
143380889,97056903
151019972,143279184
196224077,195684635
155986174,129735347
207095223,205466633
180498361,104413738
92892265,2156405
215514869,215585564
24016535,23611704
28253524,57422134
86442318,83195335
71167579,81480305
116443872,110983743
190508994,185478477
61365032,64580111
179854681,64341000
148136295,156320556
202877519,192909226
162549865,158921632
158100377,161073904
209911013,195624809
141837298,134697458
116945825,125106722
29412605,27624418
99109748,51240681
192152877,201020544
134821685,131980009
48772554,48778872
141053538,139462860
173555368,174021116
120535566,121454922
120282820,114124212
64366580,127429419
188641893,160807653
79211564,78881870
185321111,181909843
134751452,145688503
186090296,161769692
116912054,116787761
182423549,181738641
61667960,46835085
193466508,179878857
71746173,85286322
115236673,151169355
200541387,195793257
109544699,108775645
184578976,186497926
159611468,191500499
103593983,95110018
129978068,144598762
164427683,178489498
110048202,111046420
44429137,28798804
104128530,112033323
145351550,66944583
128433265,131001404
131599980,99976462
78911205,78400358
165860662,112025102
189705720,206282170
139846938,84782193
93118015,92708996
150815747,155415966
104039356,101803206
124398860,148455353
197793249,196623014
62786362,62692234
98264304,100758616
187519395,146163956
155395848,119108218
97742064,118028534
202148304,57102692
154539185,52392005
168722151,149183248
92991186,94821317
167874978,73012983
120660088,116994973
106612678,104019028
150286686,151953698
217182298,207561261
30787382,46908188
138890891,146388598
160016482,183713664
61541196,112376350
155608390,122692398
197168831,189263624
76696680,50234002
187299181,188155879
120204559,118161417
147604428,149311724
111215745,112279743
120596201,125917356
87319468,81082995
58054700,137802051
176856162,188057571
19478770,19422155
160724022,146209418
180805133,88825553
75129830,118397633
81575588,189684323
144821453,111501566
136569892,137611967
111617525,106627438
185847627,191680838
169049729,166087528
201904928,105530445
154972538,161353632
185718557,154197218
181107935,111117658
130782495,107953895
135533276,48695664
127355001,102163848
137664323,132811358
116989480,124934626
